NAME	TITLE	SCORE	
FCER2	Fc fragment of IgE receptor II [Source:HGNC Symbol;Acc:HGNC:3612]	0.056640647	
MIXL1	Mix paired-like homeobox [Source:HGNC Symbol;Acc:HGNC:13363]	0.05663382	
MYOZ1	myozenin 1 [Source:HGNC Symbol;Acc:HGNC:13752]	0.056631405	
WNT6	Wnt family member 6 [Source:HGNC Symbol;Acc:HGNC:12785]	0.056628957	
MTNR1B	melatonin receptor 1B [Source:HGNC Symbol;Acc:HGNC:7464]	0.056622256	
PNPLA7	patatin like phospholipase domain containing 7 [Source:HGNC Symbol;Acc:HGNC:24768]	0.05658103	
SHROOM3	shroom family member 3 [Source:HGNC Symbol;Acc:HGNC:30422]	0.056562554	
TCF15	transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:11627]	0.056556646	
OR4X1	olfactory receptor family 4 subfamily X member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14854]	0.056544915	
ANXA2P3	annexin A2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:540]	0.056540895	
FST	follistatin [Source:HGNC Symbol;Acc:HGNC:3971]	0.0564682	
PDZD9	PDZ domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28740]	0.056462724	
WFDC1	WAP four-disulfide core domain 1 [Source:HGNC Symbol;Acc:HGNC:15466]	0.056456435	
EPOR	erythropoietin receptor [Source:HGNC Symbol;Acc:HGNC:3416]	0.056455072	
PDZK1P1	PDZ domain containing 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31974]	0.056450963	
ZNF114	zinc finger protein 114 [Source:HGNC Symbol;Acc:HGNC:12894]	0.056445017	
LRRC74A	leucine rich repeat containing 74A [Source:HGNC Symbol;Acc:HGNC:23346]	0.056410447	
KRTAP20-2	keratin associated protein 20-2 [Source:HGNC Symbol;Acc:HGNC:18944]	0.056364194	
NYAP1	neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1 [Source:HGNC Symbol;Acc:HGNC:22009]	0.056362357	
BCAM	basal cell adhesion molecule (Lutheran blood group) [Source:HGNC Symbol;Acc:HGNC:6722]	0.05635755	
LRRC20	leucine rich repeat containing 20 [Source:HGNC Symbol;Acc:HGNC:23421]	0.05635435	
LRRC46	leucine rich repeat containing 46 [Source:HGNC Symbol;Acc:HGNC:25047]	0.056292918	
LINC00163	long intergenic non-protein coding RNA 163 [Source:HGNC Symbol;Acc:HGNC:33165]	0.056285292	
ADRA2C	adrenoceptor alpha 2C [Source:HGNC Symbol;Acc:HGNC:283]	0.056277633	
SFN	stratifin [Source:HGNC Symbol;Acc:HGNC:10773]	0.056270026	
FAM238C	family with sequence similarity 238 member C [Source:HGNC Symbol;Acc:HGNC:24672]	0.056267086	
AJUBA	ajuba LIM protein [Source:HGNC Symbol;Acc:HGNC:20250]	0.05625154	
NOG	noggin [Source:HGNC Symbol;Acc:HGNC:7866]	0.056248408	
EGFL6	EGF like domain multiple 6 [Source:HGNC Symbol;Acc:HGNC:3235]	0.05624081	
DHRS9	dehydrogenase/reductase 9 [Source:HGNC Symbol;Acc:HGNC:16888]	0.056230888	
UPB1	beta-ureidopropionase 1 [Source:HGNC Symbol;Acc:HGNC:16297]	0.05621071	
RHBDF1	rhomboid 5 homolog 1 [Source:HGNC Symbol;Acc:HGNC:20561]	0.05620524	
SPAG4	sperm associated antigen 4 [Source:HGNC Symbol;Acc:HGNC:11214]	0.056182016	
ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15 [Source:HGNC Symbol;Acc:HGNC:16305]	0.05618032	
IL17B	interleukin 17B [Source:HGNC Symbol;Acc:HGNC:5982]	0.05617607	
DQX1	DEAQ-box RNA dependent ATPase 1 [Source:HGNC Symbol;Acc:HGNC:20410]	0.056139525	
FAM90A1	family with sequence similarity 90 member A1 [Source:HGNC Symbol;Acc:HGNC:25526]	0.056129027	
OTX2-AS1	OTX2 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:43906]	0.05612165	
VIPR1	vasoactive intestinal peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:12694]	0.056102216	
C20orf197	chromosome 20 putative open reading frame 197 [Source:HGNC Symbol;Acc:HGNC:26601]	0.056073833	
AC092171.3	uncharacterized LOC100129484 [Source:NCBI gene (formerly Entrezgene);Acc:100129484]	0.05607165	
ANKRD20A3P	ankyrin repeat domain 20 family member A3, pseudogene [Source:HGNC Symbol;Acc:HGNC:31981]	0.05606137	
RGMA	repulsive guidance molecule BMP co-receptor a [Source:HGNC Symbol;Acc:HGNC:30308]	0.056043085	
AC097468.1	novel transcript, antisense to CCDC108	0.05603296	
LINC01517	long intergenic non-protein coding RNA 1517 [Source:HGNC Symbol;Acc:HGNC:51212]	0.056031957	
OR2W3	olfactory receptor family 2 subfamily W member 3 [Source:HGNC Symbol;Acc:HGNC:15021]	0.0560286	
AMPD1	adenosine monophosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:468]	0.0560015	
ADGRG5	adhesion G protein-coupled receptor G5 [Source:HGNC Symbol;Acc:HGNC:19010]	0.055983804	
GLRA4	glycine receptor alpha 4 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:31715]	0.05596143	
PRSS27	serine protease 27 [Source:HGNC Symbol;Acc:HGNC:15475]	0.05595572	
DCANP1	dendritic cell associated nuclear protein [Source:HGNC Symbol;Acc:HGNC:24459]	0.055936065	
PLG	plasminogen [Source:HGNC Symbol;Acc:HGNC:9071]	0.05591975	
PLIN1	perilipin 1 [Source:HGNC Symbol;Acc:HGNC:9076]	0.05591549	
AC236972.4	PWWP domain containing 4 [Source:HGNC Symbol;Acc:HGNC:55197]	0.055914897	
PLPPR4	phospholipid phosphatase related 4 [Source:HGNC Symbol;Acc:HGNC:23496]	0.055906627	
CLEC6A	C-type lectin domain containing 6A [Source:HGNC Symbol;Acc:HGNC:14556]	0.055899553	
AGTR1	angiotensin II receptor type 1 [Source:HGNC Symbol;Acc:HGNC:336]	0.05587868	
AC007098.1	novel transcript, antisense to EHBP1	0.05580291	
GKN2	gastrokine 2 [Source:HGNC Symbol;Acc:HGNC:24588]	0.05578951	
FAM209B	family with sequence similarity 209 member B [Source:HGNC Symbol;Acc:HGNC:16101]	0.055788815	
ZNF688	zinc finger protein 688 [Source:HGNC Symbol;Acc:HGNC:30489]	0.055762734	
LYPD5	LY6/PLAUR domain containing 5 [Source:HGNC Symbol;Acc:HGNC:26397]	0.055756982	
CDKN2B	cyclin dependent kinase inhibitor 2B [Source:HGNC Symbol;Acc:HGNC:1788]	0.05575295	
CLDN17	claudin 17 [Source:HGNC Symbol;Acc:HGNC:2038]	0.05572314	
CT45A2	cancer/testis antigen family 45 member A2 [Source:HGNC Symbol;Acc:HGNC:28400]	0.055721745	
TCIRG1	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3 [Source:HGNC Symbol;Acc:HGNC:11647]	0.055698954	
PLPP2	phospholipid phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:9230]	0.055638097	
LMOD1	leiomodin 1 [Source:HGNC Symbol;Acc:HGNC:6647]	0.05563476	
MED26	mediator complex subunit 26 [Source:HGNC Symbol;Acc:HGNC:2376]	0.05562292	
KAAG1	kidney associated antigen 1 [Source:HGNC Symbol;Acc:HGNC:21031]	0.05562122	
SAMD11	sterile alpha motif domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28706]	0.055602606	
RXRA	retinoid X receptor alpha [Source:HGNC Symbol;Acc:HGNC:10477]	0.055532638	
C9orf24	chromosome 9 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:19919]	0.055455748	
NOS1	nitric oxide synthase 1 [Source:HGNC Symbol;Acc:HGNC:7872]	0.05543499	
RNF151	ring finger protein 151 [Source:HGNC Symbol;Acc:HGNC:23235]	0.055432513	
RDH13	retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]	0.055419236	
ENHO	energy homeostasis associated [Source:HGNC Symbol;Acc:HGNC:24838]	0.055384547	
CCDC9	coiled-coil domain containing 9 [Source:HGNC Symbol;Acc:HGNC:24560]	0.055373605	
AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:325]	0.05536542	
REXO2	RNA exonuclease 2 [Source:HGNC Symbol;Acc:HGNC:17851]	0.055355787	
CSNK1A1L	casein kinase 1 alpha 1 like [Source:HGNC Symbol;Acc:HGNC:20289]	0.055337824	
ZNF446	zinc finger protein 446 [Source:HGNC Symbol;Acc:HGNC:21036]	0.055334464	
UFSP1	UFM1 specific peptidase 1 (inactive) [Source:HGNC Symbol;Acc:HGNC:33821]	0.05533011	
GJC2	gap junction protein gamma 2 [Source:HGNC Symbol;Acc:HGNC:17494]	0.05532914	
OASL	2'-5'-oligoadenylate synthetase like [Source:HGNC Symbol;Acc:HGNC:8090]	0.05532654	
DMRT3	doublesex and mab-3 related transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:13909]	0.055325948	
GPR88	G protein-coupled receptor 88 [Source:HGNC Symbol;Acc:HGNC:4539]	0.0553094	
SPPL2C	signal peptide peptidase like 2C [Source:HGNC Symbol;Acc:HGNC:28902]	0.055264954	
MT1DP	metallothionein 1D, pseudogene [Source:HGNC Symbol;Acc:HGNC:7396]	0.055222582	
FANK1	fibronectin type III and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:23527]	0.05517343	
POU5F1P4	POU class 5 homeobox 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:33310]	0.055162814	
FOXD3	forkhead box D3 [Source:HGNC Symbol;Acc:HGNC:3804]	0.05515219	
NLRP14	NLR family pyrin domain containing 14 [Source:HGNC Symbol;Acc:HGNC:22939]	0.0551511	
SIGLEC6	sialic acid binding Ig like lectin 6 [Source:HGNC Symbol;Acc:HGNC:10875]	0.055125073	
CFAP299	cilia and flagella associated protein 299 [Source:HGNC Symbol;Acc:HGNC:28554]	0.055099037	
GPR35	G protein-coupled receptor 35 [Source:HGNC Symbol;Acc:HGNC:4492]	0.055068333	
SLC16A3	solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]	0.055053417	
C10orf99	chromosome 10 open reading frame 99 [Source:HGNC Symbol;Acc:HGNC:31428]	0.05504541	
HEPACAM	hepatic and glial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:26361]	0.0550305	
PTPRT	protein tyrosine phosphatase receptor type T [Source:HGNC Symbol;Acc:HGNC:9682]	0.055024654	
SLC35D3	solute carrier family 35 member D3 [Source:HGNC Symbol;Acc:HGNC:15621]	0.0550042	
FBXO17	F-box protein 17 [Source:HGNC Symbol;Acc:HGNC:18754]	0.054992504	
SEC16B	SEC16 homolog B, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:30301]	0.054962285	
ATOH1	atonal bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:797]	0.05492899	
ZNF385C	zinc finger protein 385C [Source:HGNC Symbol;Acc:HGNC:33722]	0.054928746	
TOMM20L	translocase of outer mitochondrial membrane 20 like [Source:HGNC Symbol;Acc:HGNC:33752]	0.05490283	
DNM1P41	dynamin 1 pseudogene 41 [Source:HGNC Symbol;Acc:HGNC:35191]	0.054888967	
KIFC3	kinesin family member C3 [Source:HGNC Symbol;Acc:HGNC:6326]	0.054855835	
TNNC1	troponin C1, slow skeletal and cardiac type [Source:HGNC Symbol;Acc:HGNC:11943]	0.054832764	
ADGRE3	adhesion G protein-coupled receptor E3 [Source:HGNC Symbol;Acc:HGNC:23647]	0.05482787	
VCY	variable charge Y-linked [Source:HGNC Symbol;Acc:HGNC:12668]	0.054815758	
AC114490.1	novel platelet-activating factor receptor family pseudogene	0.054810546	
P2RX6	purinergic receptor P2X 6 [Source:HGNC Symbol;Acc:HGNC:8538]	0.054797627	
PHF21B	PHD finger protein 21B [Source:HGNC Symbol;Acc:HGNC:25161]	0.05472633	
HES5	hes family bHLH transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:19764]	0.054704793	
C4orf47	chromosome 4 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:34346]	0.054704107	
CFP	complement factor properdin [Source:HGNC Symbol;Acc:HGNC:8864]	0.05469939	
KCND1	potassium voltage-gated channel subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:6237]	0.054675043	
TSSK6	testis specific serine kinase 6 [Source:HGNC Symbol;Acc:HGNC:30410]	0.054670937	
SLC14A1	solute carrier family 14 member 1 (Kidd blood group) [Source:HGNC Symbol;Acc:HGNC:10918]	0.054668073	
HMGN5	high mobility group nucleosome binding domain 5 [Source:HGNC Symbol;Acc:HGNC:8013]	0.054662455	
SMO	smoothened, frizzled class receptor [Source:HGNC Symbol;Acc:HGNC:11119]	0.054660536	
GRM1	glutamate metabotropic receptor 1 [Source:HGNC Symbol;Acc:HGNC:4593]	0.05465219	
CES5AP1	carboxylesterase 5A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:38516]	0.054610044	
MIR377	microRNA 377 [Source:HGNC Symbol;Acc:HGNC:31870]	0.05460255	
GUCA1B	guanylate cyclase activator 1B [Source:HGNC Symbol;Acc:HGNC:4679]	0.054555975	
RPRD1B	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:HGNC:16209]	0.054519307	
COX8C	cytochrome c oxidase subunit 8C [Source:HGNC Symbol;Acc:HGNC:24382]	0.054510478	
SRRM5	serine/arginine repetitive matrix 5 [Source:HGNC Symbol;Acc:HGNC:37248]	0.054507528	
KCNQ1DN	KCNQ1 downstream neighbor [Source:HGNC Symbol;Acc:HGNC:13335]	0.0545031	
TMEM213	transmembrane protein 213 [Source:HGNC Symbol;Acc:HGNC:27220]	0.05449047	
PDE4A	phosphodiesterase 4A [Source:HGNC Symbol;Acc:HGNC:8780]	0.05445989	
ATP2A1	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811]	0.05445315	
LGALS4	galectin 4 [Source:HGNC Symbol;Acc:HGNC:6565]	0.054449946	
MIR196A2	microRNA 196a-2 [Source:HGNC Symbol;Acc:HGNC:31568]	0.05444026	
SLC29A2	solute carrier family 29 member 2 [Source:HGNC Symbol;Acc:HGNC:11004]	0.054405272	
PLB1	phospholipase B1 [Source:HGNC Symbol;Acc:HGNC:30041]	0.05439399	
PEX11G	peroxisomal biogenesis factor 11 gamma [Source:HGNC Symbol;Acc:HGNC:20208]	0.054361425	
OR4C1P	olfactory receptor family 4 subfamily C member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8292]	0.05433594	
RSPH10B	radial spoke head 10 homolog B [Source:HGNC Symbol;Acc:HGNC:27362]	0.05430409	
CCDC85B	coiled-coil domain containing 85B [Source:HGNC Symbol;Acc:HGNC:24926]	0.05429729	
SIVA1	SIVA1 apoptosis inducing factor [Source:HGNC Symbol;Acc:HGNC:17712]	0.05427497	
MACROD1	mono-ADP ribosylhydrolase 1 [Source:HGNC Symbol;Acc:HGNC:29598]	0.054243207	
CCDC88B	coiled-coil domain containing 88B [Source:HGNC Symbol;Acc:HGNC:26757]	0.054242264	
PLAC9	placenta associated 9 [Source:HGNC Symbol;Acc:HGNC:19255]	0.054197777	
RSPO2	R-spondin 2 [Source:HGNC Symbol;Acc:HGNC:28583]	0.05411523	
GPR146	G protein-coupled receptor 146 [Source:HGNC Symbol;Acc:HGNC:21718]	0.054103423	
COL9A2	collagen type IX alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2218]	0.05402309	
SCN4B	sodium voltage-gated channel beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:10592]	0.054020636	
SLC2A6	solute carrier family 2 member 6 [Source:HGNC Symbol;Acc:HGNC:11011]	0.05392716	
BMP4	bone morphogenetic protein 4 [Source:HGNC Symbol;Acc:HGNC:1071]	0.053913295	
PPAN	peter pan homolog [Source:HGNC Symbol;Acc:HGNC:9227]	0.05390787	
ZDHHC8P1	ZDHHC8 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:26461]	0.05389114	
NFIC	nuclear factor I C [Source:HGNC Symbol;Acc:HGNC:7786]	0.053884737	
SSR4P1	signal sequence receptor subunit 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23131]	0.05386596	
KIAA1755	KIAA1755 [Source:HGNC Symbol;Acc:HGNC:29372]	0.053815316	
CCDC159	coiled-coil domain containing 159 [Source:HGNC Symbol;Acc:HGNC:26996]	0.053754505	
DEUP1	deuterosome assembly protein 1 [Source:HGNC Symbol;Acc:HGNC:26344]	0.05373926	
FBXL6	F-box and leucine rich repeat protein 6 [Source:HGNC Symbol;Acc:HGNC:13603]	0.053723406	
OLFML2A	olfactomedin like 2A [Source:HGNC Symbol;Acc:HGNC:27270]	0.053716388	
CYP11B2	cytochrome P450 family 11 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:2592]	0.053698294	
CFAP73	cilia and flagella associated protein 73 [Source:HGNC Symbol;Acc:HGNC:37100]	0.053697385	
ASL	argininosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:746]	0.053671647	
PLA2G10	phospholipase A2 group X [Source:HGNC Symbol;Acc:HGNC:9029]	0.053651065	
CLDN14	claudin 14 [Source:HGNC Symbol;Acc:HGNC:2035]	0.053628612	
XCR1	X-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1625]	0.053625602	
HSF4	heat shock transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:5227]	0.05362153	
ENKD1	enkurin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25246]	0.053614076	
SIGLEC11	sialic acid binding Ig like lectin 11 [Source:HGNC Symbol;Acc:HGNC:15622]	0.053608436	
ESRRB	estrogen related receptor beta [Source:HGNC Symbol;Acc:HGNC:3473]	0.0536067	
FAM151A	family with sequence similarity 151 member A [Source:HGNC Symbol;Acc:HGNC:25032]	0.053510975	
ZNF771	zinc finger protein 771 [Source:HGNC Symbol;Acc:HGNC:29653]	0.05350278	
EVA1B	eva-1 homolog B [Source:HGNC Symbol;Acc:HGNC:25558]	0.053501286	
CABP7	calcium binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20834]	0.053490702	
CLDN7	claudin 7 [Source:HGNC Symbol;Acc:HGNC:2049]	0.05348614	
LAMA5	laminin subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:6485]	0.053470198	
LTBP4	latent transforming growth factor beta binding protein 4 [Source:HGNC Symbol;Acc:HGNC:6717]	0.05346784	
GRB7	growth factor receptor bound protein 7 [Source:HGNC Symbol;Acc:HGNC:4567]	0.053464174	
LEFTY1	left-right determination factor 1 [Source:HGNC Symbol;Acc:HGNC:6552]	0.053458434	
UBALD1	UBA like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29576]	0.05345474	
GLIS1	GLIS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:29525]	0.05344321	
DIO2	iodothyronine deiodinase 2 [Source:HGNC Symbol;Acc:HGNC:2884]	0.05343907	
OR52H1	olfactory receptor family 52 subfamily H member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15218]	0.05343435	
GNLY	granulysin [Source:HGNC Symbol;Acc:HGNC:4414]	0.053430997	
ZNF668	zinc finger protein 668 [Source:HGNC Symbol;Acc:HGNC:25821]	0.053419635	
CARMIL2	capping protein regulator and myosin 1 linker 2 [Source:HGNC Symbol;Acc:HGNC:27089]	0.053398445	
OR10H2	olfactory receptor family 10 subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:8173]	0.053395722	
BEGAIN	brain enriched guanylate kinase associated [Source:HGNC Symbol;Acc:HGNC:24163]	0.053377826	
GLI2	GLI family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:4318]	0.053359777	
FITM1	fat storage inducing transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:33714]	0.05333007	
COX4I2	cytochrome c oxidase subunit 4I2 [Source:HGNC Symbol;Acc:HGNC:16232]	0.053326827	
DUSP5P1	dual specificity phosphatase 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32020]	0.05331955	
FPR2	formyl peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:3827]	0.053309813	
JDP2	Jun dimerization protein 2 [Source:HGNC Symbol;Acc:HGNC:17546]	0.053304315	
CIDEC	cell death inducing DFFA like effector c [Source:HGNC Symbol;Acc:HGNC:24229]	0.053261776	
SERINC4	serine incorporator 4 [Source:HGNC Symbol;Acc:HGNC:32237]	0.05325277	
ACADS	acyl-CoA dehydrogenase short chain [Source:HGNC Symbol;Acc:HGNC:90]	0.053251088	
SECTM1	secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707]	0.0532247	
CTU2	cytosolic thiouridylase subunit 2 [Source:HGNC Symbol;Acc:HGNC:28005]	0.053217843	
FBXO39	F-box protein 39 [Source:HGNC Symbol;Acc:HGNC:28565]	0.053191643	
PSKH2	protein serine kinase H2 [Source:HGNC Symbol;Acc:HGNC:18997]	0.053178392	
GHRL	ghrelin and obestatin prepropeptide [Source:HGNC Symbol;Acc:HGNC:18129]	0.053172953	
SLC10A3	solute carrier family 10 member 3 [Source:HGNC Symbol;Acc:HGNC:22979]	0.0531611	
TMEM132E	transmembrane protein 132E [Source:HGNC Symbol;Acc:HGNC:26991]	0.053150628	
PGLYRP1	peptidoglycan recognition protein 1 [Source:HGNC Symbol;Acc:HGNC:8904]	0.053137634	
CASKIN1	CASK interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:20879]	0.05312715	
CITED1	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1 [Source:HGNC Symbol;Acc:HGNC:1986]	0.053104814	
ELANE	elastase, neutrophil expressed [Source:HGNC Symbol;Acc:HGNC:3309]	0.053085163	
FAM209A	family with sequence similarity 209 member A [Source:HGNC Symbol;Acc:HGNC:16100]	0.053081974	
NFAM1	NFAT activating protein with ITAM motif 1 [Source:HGNC Symbol;Acc:HGNC:29872]	0.053081024	
ATXN8OS	ATXN8 opposite strand lncRNA [Source:HGNC Symbol;Acc:HGNC:10561]	0.05304183	
GLI4	GLI family zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:4320]	0.053035002	
KRTAP19-5	keratin associated protein 19-5 [Source:HGNC Symbol;Acc:HGNC:18940]	0.053007327	
POU3F4	POU class 3 homeobox 4 [Source:HGNC Symbol;Acc:HGNC:9217]	0.053000957	
TMEM249	transmembrane protein 249 [Source:HGNC Symbol;Acc:HGNC:44155]	0.052988935	
AKR7L	aldo-keto reductase family 7 like (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:24056]	0.05297422	
SHISA6	shisa family member 6 [Source:HGNC Symbol;Acc:HGNC:34491]	0.052934717	
PROM1	prominin 1 [Source:HGNC Symbol;Acc:HGNC:9454]	0.052902076	
CLEC18C	C-type lectin domain family 18 member C [Source:HGNC Symbol;Acc:HGNC:28538]	0.052895743	
MYL5	myosin light chain 5 [Source:HGNC Symbol;Acc:HGNC:7586]	0.052894183	
ADAMTSL2	ADAMTS like 2 [Source:HGNC Symbol;Acc:HGNC:14631]	0.052877836	
FBXW12	F-box and WD repeat domain containing 12 [Source:HGNC Symbol;Acc:HGNC:20729]	0.052861914	
WNT16	Wnt family member 16 [Source:HGNC Symbol;Acc:HGNC:16267]	0.05282716	
SUSD4	sushi domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25470]	0.052821748	
C12orf56	chromosome 12 open reading frame 56 [Source:HGNC Symbol;Acc:HGNC:26967]	0.052818	
TGM1	transglutaminase 1 [Source:HGNC Symbol;Acc:HGNC:11777]	0.052795906	
DNM3	dynamin 3 [Source:HGNC Symbol;Acc:HGNC:29125]	0.05278472	
FAM3A	FAM3 metabolism regulating signaling molecule A [Source:HGNC Symbol;Acc:HGNC:13749]	0.052771684	
COL26A1	collagen type XXVI alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:18038]	0.052758012	
IL12RB1	interleukin 12 receptor subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:5971]	0.052755874	
NKX6-2	NK6 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:19321]	0.05274736	
CRYBA1	crystallin beta A1 [Source:HGNC Symbol;Acc:HGNC:2394]	0.052720748	
VWCE	von Willebrand factor C and EGF domains [Source:HGNC Symbol;Acc:HGNC:26487]	0.052709743	
C2CD4A	C2 calcium dependent domain containing 4A [Source:HGNC Symbol;Acc:HGNC:33627]	0.052704148	
STAP1	signal transducing adaptor family member 1 [Source:HGNC Symbol;Acc:HGNC:24133]	0.05269872	
PTPRQ	protein tyrosine phosphatase receptor type Q [Source:HGNC Symbol;Acc:HGNC:9679]	0.05268457	
CHRNE	cholinergic receptor nicotinic epsilon subunit [Source:HGNC Symbol;Acc:HGNC:1966]	0.05263406	
HR	HR lysine demethylase and nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:5172]	0.052615155	
SLC16A13	solute carrier family 16 member 13 [Source:HGNC Symbol;Acc:HGNC:31037]	0.052595038	
LURAP1	leucine rich adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:32327]	0.052571394	
KIFC2	kinesin family member C2 [Source:HGNC Symbol;Acc:HGNC:29530]	0.05253636	
KRTAP10-12	keratin associated protein 10-12 [Source:HGNC Symbol;Acc:HGNC:20533]	0.052523203	
OR4A15	olfactory receptor family 4 subfamily A member 15 [Source:HGNC Symbol;Acc:HGNC:15152]	0.052453138	
HEPN1	hepatocellular carcinoma, down-regulated 1 [Source:HGNC Symbol;Acc:HGNC:34400]	0.05244135	
FBLN2	fibulin 2 [Source:HGNC Symbol;Acc:HGNC:3601]	0.05243392	
CCDC189	coiled-coil domain containing 189 [Source:HGNC Symbol;Acc:HGNC:28078]	0.052426532	
AMDHD2	amidohydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24262]	0.052419282	
TONSL	tonsoku like, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:7801]	0.052401513	
CHTF18	chromosome transmission fidelity factor 18 [Source:HGNC Symbol;Acc:HGNC:18435]	0.052394032	
C1orf35	chromosome 1 open reading frame 35 [Source:HGNC Symbol;Acc:HGNC:19032]	0.052376535	
POU3F3	POU class 3 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:9216]	0.052324705	
CHRNA10	cholinergic receptor nicotinic alpha 10 subunit [Source:HGNC Symbol;Acc:HGNC:13800]	0.052322626	
PLCH2	phospholipase C eta 2 [Source:HGNC Symbol;Acc:HGNC:29037]	0.052283753	
TPH2	tryptophan hydroxylase 2 [Source:HGNC Symbol;Acc:HGNC:20692]	0.05226019	
SLITRK2	SLIT and NTRK like family member 2 [Source:HGNC Symbol;Acc:HGNC:13449]	0.052229352	
CCDC85A	coiled-coil domain containing 85A [Source:HGNC Symbol;Acc:HGNC:29400]	0.052215956	
TBC1D26	TBC1 domain family member 26 [Source:HGNC Symbol;Acc:HGNC:28745]	0.05214047	
MCHR1	melanin concentrating hormone receptor 1 [Source:HGNC Symbol;Acc:HGNC:4479]	0.05213899	
GPC4	glypican 4 [Source:HGNC Symbol;Acc:HGNC:4452]	0.052121386	
LSR	lipolysis stimulated lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:29572]	0.052102216	
GPR6	G protein-coupled receptor 6 [Source:HGNC Symbol;Acc:HGNC:4515]	0.05209284	
SORBS3	sorbin and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30907]	0.05207707	
P2RY2	purinergic receptor P2Y2 [Source:HGNC Symbol;Acc:HGNC:8541]	0.052065715	
ZNF479	zinc finger protein 479 [Source:HGNC Symbol;Acc:HGNC:23258]	0.05203307	
TTTY10	testis-specific transcript, Y-linked 10 [Source:HGNC Symbol;Acc:HGNC:18491]	0.05202314	
